timestamp_s,voltage,current_mA,used_mAh,state
2073.0,4.1440,0.00,0.0000,CHARGE
2074.0,4.1440,0.00,0.0000,CHARGE
2075.0,4.1480,0.00,0.0000,CHARGE
2076.0,4.1400,0.00,0.0000,CHARGE
2077.0,4.1440,0.00,0.0000,CHARGE
2078.0,4.1440,0.00,0.0000,CHARGE
2079.0,4.1400,0.00,0.0000,CHARGE
2080.0,4.1440,0.00,0.0000,CHARGE
2081.0,4.1440,0.00,0.0000,CHARGE
2082.0,4.1440,0.00,0.0000,CHARGE
2083.0,4.1440,0.00,0.0000,CHARGE
2084.0,4.1440,0.00,0.0000,CHARGE
2085.0,4.1400,0.00,0.0000,CHARGE
2086.0,4.1480,0.00,0.0000,CHARGE
2087.0,4.1480,0.00,0.0000,CHARGE
2088.0,4.1440,0.00,0.0000,CHARGE
2089.0,4.1440,0.00,0.0000,CHARGE
2090.0,4.1480,0.00,0.0000,CHARGE
2091.0,4.1480,0.00,0.0000,CHARGE
2092.0,4.1440,0.00,0.0000,CHARGE
2093.0,4.1440,0.00,0.0000,CHARGE
2094.0,4.1440,0.00,0.0000,CHARGE
2095.0,4.1480,0.00,0.0000,CHARGE
2096.0,4.1440,0.10,0.0000,CHARGE
2097.0,4.1480,0.00,0.0000,CHARGE
2098.0,4.1400,0.00,0.0000,CHARGE
2099.0,4.1480,0.30,0.0000,CHARGE
2100.0,4.1480,0.00,0.0000,CHARGE
2101.0,4.1440,0.00,0.0000,CHARGE
2102.0,4.1440,0.00,0.0000,CHARGE
2103.0,4.1440,0.00,0.0000,CHARGE
2104.0,4.1440,0.00,0.0000,CHARGE
2105.0,4.1440,0.10,0.0000,CHARGE
2106.0,4.1440,0.00,0.0000,CHARGE
2107.0,4.1440,0.00,0.0000,CHARGE
2108.0,4.1440,0.00,0.0000,CHARGE
2109.0,4.1440,0.20,0.0000,CHARGE
2110.0,4.1440,0.00,0.0000,CHARGE
2111.0,4.1440,0.00,0.0000,CHARGE
2112.0,4.1440,0.00,0.0000,CHARGE
2113.0,4.1440,0.00,0.0000,CHARGE
2114.0,4.1480,0.00,0.0000,CHARGE
2115.0,4.1480,0.00,0.0000,CHARGE
2116.0,4.1440,0.00,0.0000,CHARGE
2117.0,4.1440,0.00,0.0000,CHARGE
2118.0,4.1440,0.00,0.0000,CHARGE
2119.0,4.1440,0.00,0.0000,CHARGE
2120.0,4.1440,0.00,0.0000,CHARGE
2121.0,4.1440,0.00,0.0000,CHARGE
2122.0,4.1440,0.00,0.0000,CHARGE
2123.0,4.1440,0.00,0.0000,CHARGE
2124.0,4.1480,0.20,0.0000,CHARGE
2125.0,4.1440,0.00,0.0000,CHARGE
2126.0,4.1440,0.00,0.0000,CHARGE
2127.0,4.1440,0.00,0.0000,CHARGE
2128.0,4.1440,0.00,0.0000,CHARGE
2129.0,4.1440,0.00,0.0000,CHARGE
2130.0,4.1480,0.00,0.0000,CHARGE
2131.0,4.1440,0.00,0.0000,CHARGE
2132.0,4.1440,0.00,0.0000,CHARGE
2133.0,4.1440,0.10,0.0000,CHARGE
2134.0,4.1440,0.00,0.0000,CHARGE
2135.0,4.1440,0.00,0.0000,CHARGE
2136.0,4.1440,0.00,0.0000,CHARGE
2137.0,4.1440,0.00,0.0000,CHARGE
2138.0,4.1440,0.20,0.0000,CHARGE
2139.0,4.1480,0.00,0.0000,CHARGE
2140.0,4.1480,0.00,0.0000,CHARGE
2141.0,4.1480,0.10,0.0000,CHARGE
2142.0,4.1440,0.00,0.0000,CHARGE
2143.0,4.1480,0.00,0.0000,CHARGE
2144.0,4.1440,0.00,0.0000,CHARGE
2145.0,4.1440,0.10,0.0000,CHARGE
2146.0,4.1440,0.00,0.0000,CHARGE
2147.0,4.1480,0.00,0.0000,CHARGE
2148.0,4.1480,0.00,0.0000,CHARGE
2149.0,4.1440,0.00,0.0000,CHARGE
2150.0,4.1440,0.10,0.0000,CHARGE
2151.0,4.1440,0.00,0.0000,CHARGE
2152.0,4.1480,0.10,0.0000,CHARGE
2153.0,4.1440,0.00,0.0000,CHARGE
2154.0,4.1480,0.00,0.0000,CHARGE
2155.0,4.1440,0.00,0.0000,CHARGE
2156.0,4.1440,0.10,0.0000,CHARGE
2157.0,4.1480,0.00,0.0000,CHARGE
2158.0,4.1440,0.00,0.0000,CHARGE
2159.0,4.1440,0.00,0.0000,CHARGE
2160.0,4.1400,0.00,0.0000,CHARGE
2161.0,4.1440,0.20,0.0000,CHARGE
2162.0,4.1440,0.00,0.0000,CHARGE
2163.0,4.1440,0.00,0.0000,CHARGE
2164.0,4.1480,0.00,0.0000,CHARGE
2165.0,4.1440,0.00,0.0000,CHARGE
2166.0,4.1480,0.00,0.0000,CHARGE
2167.0,4.1400,0.00,0.0000,CHARGE
2168.0,4.1440,0.10,0.0000,CHARGE
2169.0,4.1400,0.00,0.0000,CHARGE
2170.0,4.1440,0.00,0.0000,CHARGE
2171.0,4.1440,0.00,0.0000,CHARGE
2172.0,4.1480,0.00,0.0000,CHARGE
2173.0,4.1440,0.00,0.0000,CHARGE
2174.0,4.1400,0.00,0.0000,CHARGE
2175.0,4.1480,0.00,0.0000,CHARGE
2176.0,4.1480,0.00,0.0000,CHARGE
2177.0,4.1440,0.00,0.0000,CHARGE
2178.0,4.1480,0.00,0.0000,CHARGE
2179.0,4.1480,0.00,0.0000,CHARGE
2180.0,4.1440,0.10,0.0000,CHARGE
2181.0,4.1480,0.30,0.0000,CHARGE
2182.0,4.1480,0.00,0.0000,CHARGE
2183.0,4.1480,0.00,0.0000,CHARGE
2184.0,4.1480,0.00,0.0000,CHARGE
2185.0,4.1440,0.00,0.0000,CHARGE
2186.0,4.1440,0.00,0.0000,CHARGE
2187.0,4.1480,0.00,0.0000,CHARGE
2188.0,4.1440,0.00,0.0000,CHARGE
2189.0,4.1440,0.00,0.0000,CHARGE
2190.0,4.1480,0.00,0.0000,CHARGE
2191.0,4.1480,0.00,0.0000,CHARGE
2192.0,4.1480,0.00,0.0000,CHARGE
2193.0,4.1480,0.00,0.0000,CHARGE
2194.0,4.1440,0.00,0.0000,CHARGE
2195.0,4.1480,0.00,0.0000,CHARGE
2196.0,4.1480,0.00,0.0000,CHARGE
2197.0,4.1480,0.10,0.0000,CHARGE
2198.0,4.1480,0.00,0.0000,CHARGE
2199.0,4.1480,0.00,0.0000,CHARGE
2200.0,4.1480,0.00,0.0000,CHARGE
2201.0,4.1440,0.00,0.0000,CHARGE
2202.0,4.1480,0.00,0.0000,CHARGE
2203.0,4.1480,0.00,0.0000,CHARGE
2204.0,4.1440,0.00,0.0000,CHARGE
2205.0,4.1480,0.10,0.0000,CHARGE
2206.0,4.1480,0.00,0.0000,CHARGE
2207.0,4.1440,0.00,0.0000,CHARGE
2208.0,4.1440,0.00,0.0000,CHARGE
2209.0,4.1440,0.00,0.0000,CHARGE
2210.0,4.1440,0.00,0.0000,CHARGE
2211.0,4.1440,0.00,0.0000,CHARGE
2212.0,4.1480,0.00,0.0000,CHARGE
2213.0,4.1480,0.00,0.0000,CHARGE
2214.0,4.1480,0.00,0.0000,CHARGE
2215.0,4.1440,0.10,0.0000,CHARGE
2216.0,4.1440,0.00,0.0000,CHARGE
2217.0,4.1440,0.00,0.0000,CHARGE
2218.0,4.1480,0.00,0.0000,CHARGE
2219.0,4.1440,0.20,0.0000,CHARGE
2220.0,4.1440,0.00,0.0000,CHARGE
2221.0,4.1480,0.00,0.0000,CHARGE
2222.0,4.1480,0.00,0.0000,CHARGE
2223.0,4.1440,0.00,0.0000,CHARGE
2224.0,4.1440,0.00,0.0000,CHARGE
2225.0,4.1440,0.20,0.0000,CHARGE
2226.0,4.1440,0.10,0.0000,CHARGE
2227.0,4.1480,0.00,0.0000,CHARGE
2228.0,4.1440,0.10,0.0000,CHARGE
2229.0,4.1480,0.10,0.0000,CHARGE
2230.0,4.1480,0.10,0.0000,CHARGE
2231.0,4.1480,0.00,0.0000,CHARGE
2232.0,4.1520,0.00,0.0000,CHARGE
2233.0,4.1440,0.00,0.0000,CHARGE
2234.0,4.1480,0.00,0.0000,CHARGE
2235.0,4.1480,0.00,0.0000,CHARGE
2236.0,4.1440,0.30,0.0000,CHARGE
2237.0,4.1480,0.00,0.0000,CHARGE
2238.0,4.1440,0.00,0.0000,CHARGE
2239.0,4.1440,0.10,0.0000,CHARGE
2240.0,4.1480,0.00,0.0000,CHARGE
2241.0,4.1440,0.00,0.0000,CHARGE
2242.0,4.1480,0.20,0.0000,CHARGE
2243.0,4.1480,0.00,0.0000,CHARGE
2244.0,4.1480,0.00,0.0000,CHARGE
2245.0,4.1440,0.00,0.0000,CHARGE
2246.0,4.1440,0.00,0.0000,CHARGE
2247.0,4.1480,0.00,0.0000,CHARGE
2248.0,4.1440,0.00,0.0000,CHARGE
2249.0,4.1440,0.00,0.0000,CHARGE
2250.0,4.1440,0.00,0.0000,CHARGE
2251.0,4.1440,0.00,0.0000,CHARGE
2252.0,4.1480,0.00,0.0000,CHARGE
2253.0,4.1440,0.00,0.0000,CHARGE
2254.0,4.1480,0.00,0.0000,CHARGE
2255.0,4.1480,0.00,0.0000,CHARGE
2256.0,4.1440,0.00,0.0000,CHARGE
2257.0,4.1480,0.00,0.0000,CHARGE
2258.0,4.1440,0.20,0.0000,CHARGE
2259.0,4.1440,0.20,0.0000,CHARGE
2260.0,4.1440,0.00,0.0000,CHARGE
2261.0,4.1480,0.10,0.0000,CHARGE
2262.0,4.1480,0.00,0.0000,CHARGE
2263.0,4.1480,0.00,0.0000,CHARGE
2264.0,4.1440,0.00,0.0000,CHARGE
2265.0,4.1440,0.00,0.0000,CHARGE
2266.0,4.1440,0.10,0.0000,CHARGE
2267.0,4.1480,0.00,0.0000,CHARGE
2268.0,4.1440,0.00,0.0000,CHARGE
2269.0,4.1440,0.20,0.0000,CHARGE
2270.0,4.1440,0.00,0.0000,CHARGE
2271.0,4.1480,0.00,0.0000,CHARGE
2272.0,4.1440,0.00,0.0000,CHARGE
2273.0,4.1480,0.00,0.0000,CHARGE
2274.0,4.1480,0.00,0.0000,CHARGE
2275.0,4.1440,0.00,0.0000,CHARGE
2276.0,4.1440,0.00,0.0000,CHARGE
2277.0,4.1440,0.00,0.0000,CHARGE
2278.0,4.1480,0.00,0.0000,CHARGE
2279.0,4.1480,0.00,0.0000,CHARGE
2280.0,4.1480,0.00,0.0000,CHARGE
2281.0,4.1480,0.00,0.0000,CHARGE
2282.0,4.1440,0.10,0.0000,CHARGE
2283.0,4.1480,0.00,0.0000,CHARGE
2284.0,4.1440,0.00,0.0000,CHARGE
2285.0,4.1480,0.00,0.0000,CHARGE
2286.0,4.1480,0.00,0.0000,CHARGE
2287.0,4.1480,0.00,0.0000,CHARGE
2288.0,4.1480,0.00,0.0000,CHARGE
2289.0,4.1480,0.00,0.0000,CHARGE
2290.0,4.1480,0.00,0.0000,CHARGE
2291.0,4.1480,0.00,0.0000,CHARGE
2292.0,4.1480,0.10,0.0000,CHARGE
2293.0,4.1480,0.00,0.0000,CHARGE
2294.0,4.1440,0.00,0.0000,CHARGE
2295.0,4.1480,0.00,0.0000,CHARGE
2296.0,4.1480,0.00,0.0000,CHARGE
2297.0,4.1440,0.00,0.0000,CHARGE
2298.0,4.1480,0.00,0.0000,CHARGE
2299.0,4.1480,0.00,0.0000,CHARGE
2300.0,4.1440,0.00,0.0000,CHARGE
2301.0,4.1480,0.10,0.0000,CHARGE
2302.0,4.1480,0.00,0.0000,CHARGE
2303.0,4.1480,0.00,0.0000,CHARGE
2304.0,4.1520,0.00,0.0000,CHARGE
2305.0,4.1480,0.00,0.0000,CHARGE
2306.0,4.1480,0.10,0.0000,CHARGE
2307.0,4.1480,0.00,0.0000,CHARGE
2308.0,4.1480,0.00,0.0000,CHARGE
2309.0,4.1440,0.00,0.0000,CHARGE
2310.0,4.1480,0.00,0.0000,CHARGE
2311.0,4.1480,0.00,0.0000,CHARGE
2312.0,4.1440,0.00,0.0000,CHARGE
2313.0,4.1480,0.00,0.0000,CHARGE
2314.0,4.1480,0.00,0.0000,CHARGE
2315.0,4.1480,0.00,0.0000,CHARGE
2316.0,4.1440,0.00,0.0000,CHARGE
2317.0,4.1480,0.00,0.0000,CHARGE
2318.0,4.1480,0.00,0.0000,CHARGE
2319.0,4.1440,0.00,0.0000,CHARGE
2320.0,4.1440,0.20,0.0000,CHARGE
2321.0,4.1480,0.00,0.0000,CHARGE
2322.0,4.1480,0.00,0.0000,CHARGE
2323.0,4.1480,0.00,0.0000,CHARGE
2324.0,4.1480,0.00,0.0000,CHARGE
2325.0,4.1440,0.10,0.0000,CHARGE
2326.0,4.1480,0.00,0.0000,CHARGE
2327.0,4.1480,0.00,0.0000,CHARGE
2328.0,4.1440,0.00,0.0000,CHARGE
2329.0,4.1440,0.00,0.0000,CHARGE
2330.0,4.1480,0.00,0.0000,CHARGE
2331.0,4.1440,0.00,0.0000,CHARGE
2332.0,4.1480,0.00,0.0000,CHARGE
2333.0,4.1440,0.00,0.0000,CHARGE
2334.0,4.1480,0.00,0.0000,CHARGE
2335.0,4.1480,0.00,0.0000,CHARGE
2336.0,4.1480,0.00,0.0000,CHARGE
2337.0,4.1480,0.10,0.0000,CHARGE
2338.0,4.1480,0.00,0.0000,CHARGE
2339.0,4.1480,0.00,0.0000,CHARGE
2340.0,4.1480,0.00,0.0000,CHARGE
2341.0,4.1440,0.00,0.0000,CHARGE
2342.0,4.1480,0.00,0.0000,CHARGE
2343.0,4.1480,0.10,0.0000,CHARGE
2344.0,4.1480,0.00,0.0000,CHARGE
2345.0,4.1440,0.00,0.0000,CHARGE
2346.0,4.1480,0.00,0.0000,CHARGE
2347.0,4.1480,0.00,0.0000,CHARGE
2348.0,4.1480,0.00,0.0000,CHARGE
2349.0,4.1480,0.00,0.0000,CHARGE
2350.0,4.1440,0.00,0.0000,CHARGE
2351.0,4.1480,0.10,0.0000,CHARGE
2352.0,4.1480,0.00,0.0000,CHARGE
2353.0,4.1480,0.00,0.0000,CHARGE
2354.0,4.1480,0.00,0.0000,CHARGE
2355.0,4.1480,0.00,0.0000,CHARGE
2356.0,4.1480,0.00,0.0000,CHARGE
2357.0,4.1480,0.10,0.0000,CHARGE
2358.0,4.1440,0.00,0.0000,CHARGE
2359.0,4.1480,0.00,0.0000,CHARGE
2360.0,4.1440,0.00,0.0000,CHARGE
2361.0,4.1480,0.00,0.0000,CHARGE
2362.0,4.1480,0.00,0.0000,CHARGE
2363.0,4.1480,0.00,0.0000,CHARGE
2364.0,4.1480,0.00,0.0000,CHARGE
2365.0,4.1440,0.20,0.0000,CHARGE
2366.0,4.1480,0.00,0.0000,CHARGE
2367.0,4.1480,0.00,0.0000,CHARGE
2368.0,4.1480,0.00,0.0000,CHARGE
2369.0,4.1440,0.00,0.0000,CHARGE
2370.0,4.1480,0.00,0.0000,CHARGE
2371.0,4.1480,0.00,0.0000,CHARGE
2372.0,4.1480,0.00,0.0000,CHARGE
2373.0,4.1440,0.00,0.0000,CHARGE
2374.0,4.1480,0.00,0.0000,CHARGE
2375.0,4.1480,0.00,0.0000,CHARGE
2376.0,4.1480,0.00,0.0000,CHARGE
2377.0,4.1520,0.00,0.0000,CHARGE
2378.0,4.1440,0.00,0.0000,CHARGE
2379.0,4.1440,0.00,0.0000,CHARGE
2380.0,4.1440,0.00,0.0000,CHARGE
2381.0,4.1480,0.00,0.0000,CHARGE
2382.0,4.1480,0.00,0.0000,CHARGE
2383.0,4.1440,0.00,0.0000,CHARGE
2384.0,4.1480,0.00,0.0000,CHARGE
2385.0,4.1480,0.00,0.0000,CHARGE
2386.0,4.1440,0.20,0.0000,CHARGE
2387.0,4.1480,0.00,0.0000,CHARGE
2388.0,4.1480,0.00,0.0000,CHARGE
2389.0,4.1480,0.00,0.0000,CHARGE
2390.0,4.1480,0.00,0.0000,CHARGE
2391.0,4.1480,0.00,0.0000,CHARGE
2392.0,4.1480,0.00,0.0000,CHARGE
2393.0,4.1480,0.00,0.0000,CHARGE
2394.0,4.1480,0.10,0.0000,CHARGE
2395.0,4.1480,0.00,0.0000,CHARGE
2396.0,4.1480,0.00,0.0000,CHARGE
2397.0,4.1480,0.00,0.0000,CHARGE
2398.0,4.1480,0.00,0.0000,CHARGE
2399.0,4.1480,0.00,0.0000,CHARGE
2400.0,4.1480,0.00,0.0000,CHARGE
2401.0,4.1440,0.00,0.0000,CHARGE
2402.0,4.1480,0.00,0.0000,CHARGE
2403.0,4.1520,0.00,0.0000,CHARGE
2404.0,4.1480,0.00,0.0000,CHARGE
2405.0,4.1480,0.00,0.0000,CHARGE
2406.0,4.1520,0.00,0.0000,CHARGE
2407.0,4.1440,0.00,0.0000,CHARGE
2408.0,4.1480,0.00,0.0000,CHARGE
2409.0,4.1440,0.00,0.0000,CHARGE
2410.0,4.1480,0.00,0.0000,CHARGE
2411.0,4.1480,0.00,0.0000,CHARGE
2412.0,4.1480,0.00,0.0000,CHARGE
2413.0,4.1480,0.10,0.0000,CHARGE
2414.0,4.1480,0.00,0.0000,CHARGE
2415.0,4.1440,0.00,0.0000,CHARGE
2416.0,4.1480,0.00,0.0000,CHARGE
2417.0,4.1440,0.00,0.0000,CHARGE
2418.0,4.1480,0.00,0.0000,CHARGE
2419.0,4.1440,0.10,0.0000,CHARGE
2420.0,4.1480,0.00,0.0000,CHARGE
2421.0,4.1440,0.00,0.0000,CHARGE
2422.0,4.1440,0.00,0.0000,CHARGE
2423.0,4.1480,0.00,0.0000,CHARGE
2424.0,4.1480,0.10,0.0000,CHARGE
2425.0,4.1480,0.00,0.0000,CHARGE
2426.0,4.1480,0.20,0.0000,CHARGE
2427.0,4.1480,0.00,0.0000,CHARGE
2428.0,4.1480,0.00,0.0000,CHARGE
2429.0,4.1480,0.10,0.0000,CHARGE
2430.0,4.1480,0.00,0.0000,CHARGE
2431.0,4.1480,0.00,0.0000,CHARGE
2432.0,4.1480,0.00,0.0000,CHARGE
2433.0,4.1480,0.00,0.0000,CHARGE
2434.0,4.1480,0.10,0.0000,CHARGE
2435.0,4.1480,0.00,0.0000,CHARGE
2436.0,4.1480,0.00,0.0000,CHARGE
2437.0,4.1480,0.40,0.0000,CHARGE
2438.0,4.1480,0.00,0.0000,CHARGE
2439.0,4.1480,0.00,0.0000,CHARGE
2440.0,4.1480,0.00,0.0000,CHARGE
2441.0,4.1440,0.00,0.0000,CHARGE
2442.0,4.1520,0.00,0.0000,CHARGE
2443.0,4.1480,0.00,0.0000,CHARGE
2444.0,4.1480,0.00,0.0000,CHARGE
2445.0,4.1480,0.00,0.0000,CHARGE
2446.0,4.1480,0.00,0.0000,CHARGE
2447.0,4.1440,0.00,0.0000,CHARGE
2448.0,4.1480,0.00,0.0000,CHARGE
2449.0,4.1480,0.00,0.0000,CHARGE
2450.0,4.1480,0.00,0.0000,CHARGE
2451.0,4.1480,0.00,0.0000,CHARGE
2452.0,4.1480,0.00,0.0000,CHARGE
2453.0,4.1480,0.30,0.0000,CHARGE
2454.0,4.1480,0.00,0.0000,CHARGE
2455.0,4.1480,0.10,0.0000,CHARGE
2456.0,4.1480,0.00,0.0000,CHARGE
2457.0,4.1440,0.10,0.0000,CHARGE
2458.0,4.1480,0.00,0.0000,CHARGE
2459.0,4.1480,0.00,0.0000,CHARGE
2460.0,4.1480,0.00,0.0000,CHARGE
2461.0,4.1440,0.00,0.0000,CHARGE
2462.0,4.1480,0.00,0.0000,CHARGE
2463.0,4.1480,0.00,0.0000,CHARGE
2464.0,4.1480,0.10,0.0000,CHARGE
2465.0,4.1480,0.00,0.0000,CHARGE
2466.0,4.1480,0.00,0.0000,CHARGE
2467.0,4.1480,0.00,0.0000,CHARGE
2468.0,4.1480,0.00,0.0000,CHARGE
2469.0,4.1480,0.00,0.0000,CHARGE
2470.0,4.1480,0.00,0.0000,CHARGE
2471.0,4.1440,0.00,0.0000,CHARGE
2472.0,4.1480,0.10,0.0000,CHARGE
2473.0,4.1480,0.00,0.0000,CHARGE
2474.0,4.1480,0.00,0.0000,CHARGE
2475.0,4.1480,0.10,0.0000,CHARGE
2476.0,4.1480,0.00,0.0000,CHARGE
2477.0,4.1480,0.00,0.0000,CHARGE
2478.0,4.1520,0.30,0.0000,CHARGE
2479.0,4.1480,0.00,0.0000,CHARGE
2480.0,4.1480,0.00,0.0000,CHARGE
2481.0,4.1480,0.00,0.0000,CHARGE
2482.0,4.1480,0.00,0.0000,CHARGE
2483.0,4.1480,0.00,0.0000,CHARGE
2484.0,4.1520,0.00,0.0000,CHARGE
2485.0,4.1480,0.00,0.0000,CHARGE
2486.0,4.1480,0.00,0.0000,CHARGE
2487.0,4.1480,0.00,0.0000,CHARGE
2488.0,4.1480,0.00,0.0000,CHARGE
2489.0,4.1440,0.00,0.0000,CHARGE
2490.0,4.1480,0.00,0.0000,CHARGE
2491.0,4.1520,0.10,0.0000,CHARGE
2492.0,4.1480,0.00,0.0000,CHARGE
2493.0,4.1520,0.10,0.0000,CHARGE
2494.0,4.1480,0.00,0.0000,CHARGE
2495.0,4.1480,0.00,0.0000,CHARGE
2496.0,4.1480,0.00,0.0000,CHARGE
2497.0,4.1480,0.30,0.0000,CHARGE
2498.0,4.1480,0.10,0.0000,CHARGE
2499.0,4.1480,0.00,0.0000,CHARGE
2500.0,4.1480,0.20,0.0000,CHARGE
2501.0,4.1480,0.00,0.0000,CHARGE
2502.0,4.1480,0.00,0.0000,CHARGE
2503.0,4.1480,0.10,0.0000,CHARGE
2504.0,4.1480,0.00,0.0000,CHARGE
2505.0,4.1480,0.00,0.0000,CHARGE
2506.0,4.1480,0.00,0.0000,CHARGE
2507.0,4.1480,0.10,0.0000,CHARGE
2508.0,4.1520,0.00,0.0000,CHARGE
2509.0,4.1480,0.00,0.0000,CHARGE
2510.0,4.1480,0.10,0.0000,CHARGE
2511.0,4.1480,0.00,0.0000,CHARGE
2512.0,4.1480,0.00,0.0000,CHARGE
2513.0,4.1480,0.10,0.0000,CHARGE
2514.0,4.1480,0.00,0.0000,CHARGE
2515.0,4.1480,0.00,0.0000,CHARGE
2516.0,4.1480,0.00,0.0000,CHARGE
2517.0,4.1480,0.00,0.0000,CHARGE
2518.0,4.1480,0.00,0.0000,CHARGE
2519.0,4.1480,0.00,0.0000,CHARGE
2520.0,4.1520,0.00,0.0000,CHARGE
2521.0,4.1480,0.00,0.0000,CHARGE
2522.0,4.1440,0.00,0.0000,CHARGE
2523.0,4.1480,0.00,0.0000,CHARGE
2524.0,4.1480,0.00,0.0000,CHARGE
2525.0,4.1480,0.00,0.0000,CHARGE
2526.0,4.1480,0.00,0.0000,CHARGE
2527.0,4.1520,0.00,0.0000,CHARGE
2528.0,4.1440,0.00,0.0000,CHARGE
2529.0,4.1480,0.00,0.0000,CHARGE
2530.0,4.1480,0.00,0.0000,CHARGE
2531.0,4.1480,0.00,0.0000,CHARGE
2532.0,4.1480,0.00,0.0000,CHARGE
2533.0,4.1480,0.00,0.0000,CHARGE
2534.0,4.1480,0.20,0.0000,CHARGE
2535.0,4.1480,0.00,0.0000,CHARGE
2536.0,4.1520,0.00,0.0000,CHARGE
2537.0,4.1480,0.20,0.0000,CHARGE
2538.0,4.1480,0.00,0.0000,CHARGE
2539.0,4.1480,0.00,0.0000,CHARGE
2540.0,4.1480,0.00,0.0000,CHARGE
2541.0,4.1480,0.00,0.0000,CHARGE
2542.0,4.1480,0.00,0.0000,CHARGE
2543.0,4.1480,0.00,0.0000,CHARGE
2544.0,4.1440,0.00,0.0000,CHARGE
2545.0,4.1520,0.00,0.0000,CHARGE
2546.0,4.1520,0.10,0.0000,CHARGE
2547.0,4.1480,0.00,0.0000,CHARGE
2548.0,4.1480,0.00,0.0000,CHARGE
2549.0,4.1480,0.00,0.0000,CHARGE
2550.0,4.1480,0.00,0.0000,CHARGE
2551.0,4.1480,0.00,0.0000,CHARGE
2552.0,4.1520,0.00,0.0000,CHARGE
2553.0,4.1480,0.00,0.0000,CHARGE
2554.0,4.1520,0.00,0.0000,CHARGE
2555.0,4.1480,0.00,0.0000,CHARGE
2556.0,4.1480,0.00,0.0000,CHARGE
2557.0,4.1520,0.10,0.0000,CHARGE
2558.0,4.1480,0.00,0.0000,CHARGE
2559.0,4.1480,0.00,0.0000,CHARGE
2560.0,4.1480,0.00,0.0000,CHARGE
2561.0,4.1480,0.00,0.0000,CHARGE
2562.0,4.1480,0.00,0.0000,CHARGE
2563.0,4.1480,0.00,0.0000,CHARGE
2564.0,4.1480,0.00,0.0000,CHARGE
2565.0,4.1480,0.00,0.0000,CHARGE
2566.0,4.1480,0.00,0.0000,CHARGE
2567.0,4.1520,0.00,0.0000,CHARGE
2568.0,4.1480,0.00,0.0000,CHARGE
2569.0,4.1480,0.10,0.0000,CHARGE
2570.0,4.1480,0.00,0.0000,CHARGE
2571.0,4.1520,0.00,0.0000,CHARGE
2572.0,4.1480,0.00,0.0000,CHARGE
2573.0,4.1480,0.00,0.0000,CHARGE
2574.0,4.1480,0.00,0.0000,CHARGE
2575.0,4.1480,0.10,0.0000,CHARGE
2576.0,4.1480,0.00,0.0000,CHARGE
2577.0,4.1480,0.10,0.0000,CHARGE
2578.0,4.1520,0.00,0.0000,CHARGE
2579.0,4.1520,0.00,0.0000,CHARGE
2580.0,4.1480,0.00,0.0000,CHARGE
2581.0,4.1480,0.10,0.0000,CHARGE
2582.0,4.1480,0.00,0.0000,CHARGE
2583.0,4.1480,0.00,0.0000,CHARGE
2584.0,4.1480,0.10,0.0000,CHARGE
2585.0,4.1480,0.00,0.0000,CHARGE
2586.0,4.1480,0.00,0.0000,CHARGE
2587.0,4.1480,0.00,0.0000,CHARGE
2588.0,4.1480,0.00,0.0000,CHARGE
2589.0,4.1480,0.00,0.0000,CHARGE
2590.0,4.1480,0.00,0.0000,CHARGE
2591.0,4.1480,0.00,0.0000,CHARGE
2592.0,4.1480,0.00,0.0000,CHARGE
2593.0,4.1520,0.00,0.0000,CHARGE
2594.0,4.1480,0.00,0.0000,CHARGE
2595.0,4.1480,0.00,0.0000,CHARGE
2596.0,4.1480,0.20,0.0000,CHARGE
2597.0,4.1480,0.00,0.0000,CHARGE
2598.0,4.1520,0.00,0.0000,CHARGE
2599.0,4.1480,0.00,0.0000,CHARGE
2600.0,4.1480,0.00,0.0000,CHARGE
2601.0,4.1480,0.00,0.0000,CHARGE
2602.0,4.1480,0.00,0.0000,CHARGE
2603.0,4.1480,0.00,0.0000,CHARGE
2604.0,4.1480,0.10,0.0000,CHARGE
2605.0,4.1480,0.00,0.0000,CHARGE
2606.0,4.1520,0.00,0.0000,CHARGE
2607.0,4.1480,0.00,0.0000,CHARGE
2608.0,4.1520,0.10,0.0000,CHARGE
2609.0,4.1480,0.00,0.0000,CHARGE
2610.0,4.1480,0.00,0.0000,CHARGE
2611.0,4.1520,0.20,0.0000,CHARGE
2612.0,4.1480,0.00,0.0000,CHARGE
2613.0,4.1480,0.00,0.0000,CHARGE
2614.0,4.1520,0.00,0.0000,CHARGE
2615.0,4.1480,0.00,0.0000,CHARGE
2616.0,4.1480,0.00,0.0000,CHARGE
2617.0,4.1520,0.00,0.0000,CHARGE
2618.0,4.1480,0.00,0.0000,CHARGE
2619.0,4.1520,0.00,0.0000,CHARGE
2620.0,4.1480,0.00,0.0000,CHARGE
2621.0,4.1520,0.10,0.0000,CHARGE
2622.0,4.1480,0.00,0.0000,CHARGE
2623.0,4.1520,0.00,0.0000,CHARGE
2624.0,4.1480,0.00,0.0000,CHARGE
2625.0,4.1480,0.00,0.0000,CHARGE
2626.0,4.1480,0.20,0.0000,CHARGE
2627.0,4.1480,0.00,0.0000,CHARGE
2628.0,4.1480,0.00,0.0000,CHARGE
2629.0,4.1480,0.00,0.0000,CHARGE
2630.0,4.1520,0.00,0.0000,CHARGE
2631.0,4.1480,0.00,0.0000,CHARGE
